fuel_consumption,speed,acc_long,acc_lat,acc_norm,throttle_position,engine_speed,delta_acc_lat,deterministic_score,fuzzy_score,jerk_score,deterministic_class,fuzzy_class,jerk_class,group_match_strength,group_match_id,cluster_id,cluster_score
4.32062374680501,0,-2.508,-0.802,2.63310994833106,13.3333333333333,704,0.84,0,0.303998265202694,0,Normal,Calmo,Calmo,3,1,1,0.579888858825264
4.41100886948071,0,-1.453,-5.897,6.07336957544986,13.3333333333333,701,5.095,0,0.4,0,Normal,Normal,Calmo,2,2,1,1.54383887711343
4.33209898159367,0,3.355,1.104,3.53197409390273,13.3333333333333,699,7.001,0,0.4,0,Normal,Normal,Calmo,2,2,1,0.755915167665614
4.41100886948071,0,6.075,0.451,6.09171782012266,13.3333333333333,706,0.653,0,0.4,0,Normal,Normal,Calmo,2,2,1,1.54916521238682
4.41100886948071,0,9.121,2.341,9.41663007662508,13.3333333333333,703,1.89,0,0.4,0,Normal,Normal,Calmo,2,2,2,1.40549616906107
4.3219396461005,0,8.656,-1.093,8.72473409336926,13.3333333333333,713,3.434,0,0.4,0,Normal,Normal,Calmo,2,2,2,1.41779333386138
4.41100886948071,0,-2.766,-6.754,7.29844312165273,13.3333333333333,704,5.661,0,0.4,0,Normal,Normal,Calmo,2,2,2,1.45446629253926
4.31484329664509,0,-4.04,-5.137,6.53531705428283,13.3333333333333,708,1.617,0,0.4,0,Normal,Normal,Calmo,2,2,2,1.60465192322219
5.73173566508832,0,2.313,-0.11,2.315614173389,17.6470588235294,0,5.027,0,0.230687658389353,0,Normal,Calmo,Calmo,3,1,1,1.77582113463714
5.73173566508832,0,0,0,0,17.6470588235294,0,0.11,0,0.152950819672131,0,Normal,Calmo,Calmo,3,1,1,1.93288650900865
5.73173566508832,0,1.961,-0.006,1.96100917896883,17.6470588235294,0,0.006,0,0.154411559978361,0,Normal,Calmo,Calmo,3,1,1,1.77483624273193
5.73173566508832,0,2.127,0.013,2.12703972694447,17.6470588235294,0,0.019,0,0.185436882530812,0,Normal,Calmo,Calmo,3,1,1,1.77412154781707
5.73173566508832,0,2.076,0.036,2.07631211526591,17.6470588235294,0,0.023,0,0.172694069765317,0,Normal,Calmo,Calmo,3,1,1,1.77412020381427
5.73173566508832,0,2.041,0.055,2.04174092381967,17.6470588235294,0,0.019,0,0.163849785153882,0,Normal,Calmo,Calmo,3,1,1,1.77423007476266
5.73173566508832,0,2.009,0.071,2.01025421278007,17.6470588235294,0,0.016,0,0.155625530393022,0,Normal,Calmo,Calmo,3,1,1,1.77440827017492
4.84013233940791,0,1.973,0.116,1.976407093693,14.9019607843137,1475,0.045,0,0.153825171701347,0,Normal,Calmo,Calmo,3,1,1,1.00980026866652
4.58538853207065,0,1.898,0.061,1.89897998936271,14.1176470588235,860,0.055,0,0.156811224083588,0,Normal,Calmo,Calmo,3,1,1,0.356450149340266
4.45801662840202,0,1.889,0.065,1.89011798573528,13.7254901960784,709,0.004,0,0.157150499609303,0,Normal,Calmo,Calmo,3,1,1,0.459376028364057
5.05387416285184,0,1.861,0.102,1.8637931752209,15.2941176470588,1458,0.037,0,0.158187967033997,0,Normal,Calmo,Calmo,3,1,1,1.05024214520025
4.56310773259509,0,1.816,0.114,1.81957467557669,14.1176470588235,1651,0.012,0,0.159956907496152,0,Normal,Calmo,Calmo,3,1,1,1.24015021361264
4.89237237314446,0,1.774,0.102,1.7769299367167,14.5098039215686,1016,0.012,0,0.161694121167181,0,Normal,Calmo,Calmo,3,1,1,0.492530726736902
4.67047997945016,0,1.747,0.106,1.75021284419924,14.1176470588235,762,0.004,0,0.162819076977625,0,Normal,Calmo,Calmo,3,1,1,0.396263060888671
4.43635474002301,0,1.749,0.12,1.75311180476318,13.7254901960784,698,0.014,0,0.162694085194276,0,Normal,Calmo,Calmo,3,1,1,0.480357335268918
4.43635474002301,0,1.701,0.122,1.70536946143644,13.3333333333333,704,0.002,0,0.164689090191048,0,Normal,Calmo,Calmo,3,1,1,0.54337281186926
4.41100886948071,0,1.687,0.127,1.6917736255185,13.3333333333333,710,0.005,0,0.165259340148093,0,Normal,Calmo,Calmo,3,1,1,0.54520318558946
4.88664432498908,0,1.723,0.152,1.72969159100691,14.5098039215686,1276,0.025,0,0.163652907284755,0,Normal,Calmo,Calmo,3,1,1,0.764487027629571
4.89237237314446,0,1.7,0.138,1.70559197934324,14.5098039215686,1261,0.014,0,0.164679358635399,0,Normal,Calmo,Calmo,3,1,1,0.749283432132952
4.89237237314446,0,1.657,0.148,1.66359640538203,14.5098039215686,1250,0.00999999999999998,0,0.166453298050641,0,Normal,Calmo,Calmo,3,1,1,0.739283585236308
4.49404831665045,0,1.644,0.148,1.65064835746442,14.1176470588235,1133,0,0,0.167029492064038,0,Normal,Calmo,Calmo,3,1,1,0.576415190821711
4.37746213417271,0,1.646,0.156,1.65337594031122,14.1176470588235,1052,0.00800000000000001,0,0.166906604014004,0,Normal,Calmo,Calmo,3,1,1,0.511744695905907
4.67047997945016,0,1.627,0.153,1.63417808087124,14.1176470588235,779,0.003,0,0.167714616491437,0,Normal,Calmo,Calmo,3,1,1,0.405441036047456
4.45624870746706,0,1.617,0.162,1.62509476646748,13.7254901960784,718,0.00900000000000001,0,0.168103372032261,0,Normal,Calmo,Calmo,3,1,1,0.480119934794106
4.41100886948071,0,1.604,0.17,1.61298357090207,13.3333333333333,700,0.00800000000000001,0,0.168636321363639,0,Normal,Calmo,Calmo,3,1,1,0.55912063022121
4.30960174745092,0,1.573,0.172,1.58237574551685,13.3333333333333,697,0.00199999999999997,0,0.169966967060548,0,Normal,Calmo,Calmo,3,1,1,0.584670958956445
4.44688855036461,0,1.563,0.161,1.57127018682339,13.3333333333333,691,0.011,0,0.170452761462732,0,Normal,Calmo,Calmo,3,1,1,0.564335909826396
4.41100886948071,0,1.597,0.173,1.60634305177941,13.3333333333333,702,0.012,0,0.168935884156005,0,Normal,Calmo,Calmo,3,1,1,0.55880604106485
4.41100886948071,0,1.535,0.197,1.54758973891662,13.3333333333333,707,0.024,0,0.171528218075281,0,Normal,Calmo,Calmo,3,1,1,0.563469632273232
4.30960174745092,0,1.514,0.162,1.52264243997072,13.3333333333333,711,0.035,0,0.172605537912599,0,Normal,Calmo,Calmo,3,1,1,0.584984011055421
4.33249576662587,0,1.499,0.16,1.50751484238133,13.3333333333333,693,0.002,0,0.173302497786151,0,Normal,Calmo,Calmo,3,1,1,0.590978363439636
4.41100886948071,0,1.537,0.174,1.54681770095897,13.3333333333333,704,0.014,0,0.171560295276135,0,Normal,Calmo,Calmo,3,1,1,0.565143497758989
4.41100886948071,0,1.488,0.173,1.49802303053057,13.3333333333333,700,0.001,0,0.173566520890734,0,Normal,Calmo,Calmo,3,1,1,0.57388630057301
4.32510107711258,0,1.497,0.165,1.50606573561714,13.3333333333333,699,0.00799999999999998,0,0.173371112672726,0,Normal,Calmo,Calmo,3,1,1,0.589610892213308
4.41100886948071,0,1.493,0.154,1.50092138368404,13.3333333333333,697,0.011,0,0.173617406853373,0,Normal,Calmo,Calmo,3,1,1,0.575105164183235
4.3351428588032,0,1.51,0.191,1.52203186563225,13.3333333333333,692,0.037,0,0.172633002917258,0,Normal,Calmo,Calmo,3,1,1,0.589023680847257
4.34802728008285,0,1.476,0.199,1.48935455818955,13.3333333333333,692,0.00800000000000001,0,0.17315539168922,0,Normal,Calmo,Calmo,3,1,1,0.590693678095819
4.38538169721141,0,1.511,0.184,1.52216194933391,13.7254901960784,694,0.015,0,0.1726271468799,0,Normal,Calmo,Calmo,3,1,1,0.520265735528531
4.32325634718693,0,1.462,0.193,1.47468403395439,13.3333333333333,704,0.00900000000000001,0,0.172485916838184,0,Normal,Calmo,Calmo,3,1,1,0.591780652337506
4.36904453017438,0,1.459,0.179,1.46993945453546,13.3333333333333,707,0.014,0,0.172276163890595,0,Normal,Calmo,Calmo,3,1,1,0.581390243184357
4.41100886948071,0,1.47,0.203,1.48395047087159,13.3333333333333,707,0.024,0,0.172905021210018,0,Normal,Calmo,Calmo,3,1,1,0.572217862023459
4.33699774877946,0,1.445,0.186,1.45692175493401,13.3333333333333,691,0.017,0,0.171716769240485,0,Normal,Calmo,Calmo,3,1,1,0.59811998436981
4.41100886948071,0,1.417,0.188,1.42941701403055,13.3333333333333,710,0.002,0,0.170483339918066,0,Normal,Calmo,Calmo,3,1,1,0.578852071448765
4.31865139961849,0,1.441,0.194,1.45400034387891,13.3333333333333,695,0.00600000000000001,0,0.171594368758875,0,Normal,Calmo,Calmo,3,1,1,0.600441476034815
4.54074442446544,0,1.427,0.184,1.43881374750174,13.3333333333333,697,0.01,0,0.170907714112622,0,Normal,Calmo,Calmo,3,1,1,0.572669850027629
4.46633102636981,0,1.421,0.18,1.4323550537489,13.3333333333333,688,0.004,0,0.170614769713433,0,Normal,Calmo,Calmo,3,1,1,0.583320744008993
4.41100886948071,0,1.391,0.174,1.40184057581453,13.3333333333333,720,0.00600000000000001,0,0.169302612401496,0,Normal,Calmo,Calmo,3,1,1,0.578449159699788
4.3360701054195,0,1.39,0.181,1.40173499635273,13.3333333333333,694,0.00700000000000001,0,0.169298267595903,0,Normal,Calmo,Calmo,3,1,1,0.604920579250688
4.30960174745092,0,1.383,0.195,1.39667963398913,13.3333333333333,703,0.014,0,0.169074015955357,0,Normal,Calmo,Calmo,3,1,1,0.60699063154555
4.46961077255691,0,1.382,0.192,1.39527344990149,13.3333333333333,693,0.003,0,0.16900961602362,0,Normal,Calmo,Calmo,3,1,1,0.586016335099607
4.30960174745092,0,1.367,0.209,1.38288466619599,13.3333333333333,692,0.017,0,0.168452586418904,0,Normal,Calmo,Calmo,3,1,1,0.614770171747971
4.50753791901622,0,1.346,0.182,1.35824887262976,13.7254901960784,695,0.027,0,0.167397410824978,0,Normal,Calmo,Calmo,3,1,1,0.531507056777134
4.31471210252862,0,1.367,0.207,1.38258381301099,13.3333333333333,702,0.025,0,0.168439286178541,0,Normal,Calmo,Calmo,3,1,1,0.608501985258845
4.37618547321873,0,1.368,0.197,1.38211178997938,13.7254901960784,685,0.00999999999999998,0,0.168418440091888,0,Normal,Calmo,Calmo,3,1,1,0.550239592034969
4.33713030166154,0,1.338,0.185,1.35072906239556,13.3333333333333,688,0.012,0,0.167088463609963,0,Normal,Calmo,Calmo,3,1,1,0.615989991694937
4.34323650537336,0,1.336,0.203,1.35133452557093,13.3333333333333,693,0.018,0,0.167113120445752,0,Normal,Calmo,Calmo,3,1,1,0.611968916817087
4.41100886948071,0,1.349,0.207,1.36478936103708,13.3333333333333,708,0.00399999999999998,0,0.16767100138359,0,Normal,Calmo,Calmo,3,1,1,0.590217966640982
4.32985190517068,0,1.323,0.219,1.3410033557005,13.3333333333333,697,0.012,0,0.166655924502986,0,Normal,Calmo,Calmo,3,1,1,0.614375032149147
4.41100886948071,0,1.29,0.206,1.30634451811151,13.3333333333333,707,0.013,0,0.165182380028873,0,Normal,Calmo,Calmo,3,1,1,0.600726753822566
4.33328955478392,0,1.302,0.192,1.31608054464763,13.3333333333333,681,0.014,0,0.165584211711722,0,Normal,Calmo,Calmo,3,1,1,0.626337945289592
4.30960174745092,0,1.312,0.205,1.32791904873754,13.3333333333333,708,0.013,0,0.166085358632497,0,Normal,Calmo,Calmo,3,1,1,0.615652070153343
4.35697164077568,0,1.314,0.196,1.32853754181054,13.3333333333333,693,0.00899999999999998,0,0.166111928929884,0,Normal,Calmo,Calmo,3,1,1,0.613050296358429
4.41100886948071,0,1.297,0.216,1.31486311074575,13.3333333333333,696,0.02,0,0.16553346356989,0,Normal,Calmo,Calmo,3,1,1,0.604793297862966
4.31930864856833,0,1.277,0.204,1.2931917877871,13.3333333333333,693,0.012,0,0.164626252353271,0,Normal,Calmo,Calmo,3,1,1,0.62676362358947
4.32483744788687,0,1.289,0.204,1.30504291117189,13.3333333333333,700,0,0,0.165129345954015,0,Normal,Calmo,Calmo,3,1,1,0.619987601039182
4.41100886948071,0,1.296,0.223,1.31504562658487,13.3333333333333,709,0.019,0,0.165541062428602,0,Normal,Calmo,Calmo,3,1,1,0.598227908316546
4.41100886948071,0,1.279,0.203,1.29500965247368,13.3333333333333,691,0.02,0,0.164705681285375,0,Normal,Calmo,Calmo,3,1,1,0.610906987041594
4.32167640212157,0,1.272,0.198,1.28731814249625,13.3333333333333,704,0.005,0,0.164371770290286,0,Normal,Calmo,Calmo,3,1,1,0.621784476590622
4.41100886948071,0,1.276,0.221,1.29499691119323,13.3333333333333,704,0.023,0,0.164705123465742,0,Normal,Calmo,Calmo,3,1,1,0.60421028182233
4.41100886948071,0,1.253,0.202,1.26917808049147,13.3333333333333,704,0.019,0,0.163606066526625,0,Normal,Calmo,Calmo,3,1,1,0.608859150979506
4.33064472473339,0,1.257,0.202,1.27312725208441,13.3333333333333,692,0,0,0.163770216684458,0,Normal,Calmo,Calmo,3,1,1,0.628345215873582
4.33051256797778,0,1.245,0.201,1.26112092996667,13.3333333333333,698,0.001,0,0.163275439210157,0,Normal,Calmo,Calmo,3,1,1,0.627456077635521
4.41100886948071,0,1.258,0.216,1.27640902535198,13.3333333333333,717,0.015,0,0.163907691702236,0,Normal,Calmo,Calmo,3,1,1,0.601415072112154
4.30960174745092,0,1.238,0.207,1.25518644033466,13.3333333333333,701,0.00900000000000001,0,0.163035514833752,0,Normal,Calmo,Calmo,3,1,1,0.631587167400489
4.33038041928788,0,1.22,0.189,1.23455295552682,13.3333333333333,694,0.018,0,0.162170296519411,0,Normal,Calmo,Calmo,3,1,1,0.634280597098607
4.33951763982948,0,1.22,0.202,1.23660988189485,13.7254901960784,696,0.013,0,0.162256744644915,0,Normal,Calmo,Calmo,3,1,1,0.57859527229086
4.30960174745092,0,1.223,0.207,1.24039429215069,13.3333333333333,716,0.00499999999999998,0,0.16241672458156,0,Normal,Calmo,Calmo,3,1,1,0.627365077767971
4.3328926243493,0,1.212,0.212,1.23040156046715,13.3333333333333,705,0.005,0,0.161996895339516,0,Normal,Calmo,Calmo,3,1,1,0.629146586326135
4.32075530067484,0,1.204,0.181,1.21752905509478,13.3333333333333,692,0.031,0,0.161468171013828,0,Normal,Calmo,Calmo,3,1,1,0.640429667924632
4.31904572498368,0,1.219,0.199,1.23513642971131,13.3333333333333,696,0.018,0,0.162194782708481,0,Normal,Calmo,Calmo,3,1,1,0.635567128310057
4.41100886948071,0,1.218,0.202,1.23463678869536,13.3333333333333,690,0.003,0,0.162173812929736,0,Normal,Calmo,Calmo,3,1,1,0.622357060005238
4.32141319020841,0,1.205,0.209,1.22299059685674,13.3333333333333,692,0.00699999999999998,0,0.161690863298761,0,Normal,Calmo,Calmo,3,1,1,0.63928710233122
4.41100886948071,0,1.2,0.203,1.21704930056264,13.3333333333333,696,0.00599999999999998,0,0.161448722820484,0,Normal,Calmo,Calmo,3,1,1,0.622543418215335
4.31602440281225,0,1.191,0.222,1.21151351622671,13.3333333333333,703,0.019,0,0.161225626849702,0,Normal,Calmo,Calmo,3,1,1,0.637171454622436
5.73173566508832,0,1.075,0.214,1.09609351790803,17.6470588235294,0,0.00800000000000001,0,0.156616013590107,0,Normal,Calmo,Calmo,3,1,1,1.81166373643941
5.73173566508832,0,1.08,0.221,1.10237969865197,17.6470588235294,0,0.00700000000000001,0,0.156862961329657,0,Normal,Calmo,Calmo,3,1,1,1.81120015330614
5.73173566508832,0,1.069,0.216,1.09060396111512,17.6470588235294,0,0.005,0,0.156397722399936,0,Normal,Calmo,Calmo,3,1,1,1.81207085224035
5.73173566508832,0,1.071,0.211,1.0915869182067,17.6470588235294,0,0.005,0,0.156436673695048,0,Normal,Calmo,Calmo,3,1,1,1.81199779807694
5.73173566508832,0,1.086,0.206,1.10536509805584,17.6470588235294,0,0.005,0,0.156976960422495,0,Normal,Calmo,Calmo,3,1,1,1.81098096807266
5.73173566508832,0,0.99,0.137,0.99943434001439,17.6470588235294,0,0.069,0,0.152950819672131,0,Normal,Calmo,Calmo,3,1,1,1.81914175628165
5.73173566508832,0,1.003,0.133,1.01177962027311,17.6470588235294,0,0.004,0,0.153383792025402,0,Normal,Calmo,Calmo,3,1,1,1.81815022047006
5.73173566508832,0,0.998,0.131,1.00656097679177,17.6470588235294,0,0.002,0,0.153191104842373,0,Normal,Calmo,Calmo,3,1,1,1.81856806905587
5.73173566508832,0,0.871,0.314,0.925870941330378,17.6470588235294,0,0.183,0,0.152950819672131,0,Normal,Calmo,Calmo,3,1,1,1.82526977366799
5.73173566508832,0,0.88,0.278,0.922867271063396,17.6470588235294,0,0.036,0,0.152950819672131,0,Normal,Calmo,Calmo,3,1,1,1.82552794708937
5.73173566508832,0,0.873,0.279,0.91649877250327,17.6470588235294,0,0.001,0,0.152950819672131,0,Normal,Calmo,Calmo,3,1,1,1.82607739432421
5.73173566508832,0,0.877,0.28,0.920613382479312,17.6470588235294,0,0.001,0,0.152950819672131,0,Normal,Calmo,Calmo,3,1,1,1.82572208343482
5.73173566508832,0,0.879,0.275,0.921013572104125,17.6470588235294,0,0.005,0,0.152950819672131,0,Normal,Calmo,Calmo,3,1,1,1.82568758794206
5.73173566508832,0,0.879,0.278,0.921913770371177,17.6470588235294,0,0.003,0,0.152950819672131,0,Normal,Calmo,Calmo,3,1,1,1.82561003312743
5.73173566508832,0,0.872,0.276,0.914636539834267,17.6470588235294,0,0.002,0,0.152950819672131,0,Normal,Calmo,Calmo,3,1,1,1.82623858810524
5.73173566508832,0,0.874,0.268,0.914166286842826,17.6470588235294,0,0.00800000000000001,0,0.152950819672131,0,Normal,Calmo,Calmo,3,1,1,1.82627933071409
5.73173566508832,0,0.871,0.264,0.910130210464415,17.6470588235294,0,0.004,0,0.152950819672131,0,Normal,Calmo,Calmo,3,1,1,1.82662964173442
5.73173566508832,0,0.869,0.271,0.910275782386854,17.6470588235294,0,0.00700000000000001,0,0.152950819672131,0,Normal,Calmo,Calmo,3,1,1,1.8266169873292
5.73173566508832,0,-3.13,-0.671,3.20111558679158,17.6470588235294,0,0.942,0,0.4,0,Normal,Normal,Calmo,2,2,1,1.81897260498111
4.71276043573928,0,3.244,-8.694,9.27950278840413,17.6470588235294,0,8.023,0,0.4,0,Normal,Normal,Calmo,2,2,2,0.703176845431658
4.58538853207065,0,3.175,-8.889999,9.43995271280535,14.1176470588235,922,0.195998999999999,0,0.4,0,Normal,Normal,Calmo,2,2,2,1.42205573246905
4.45801662840202,0,3.014,-8.966,9.45903546879913,13.7254901960784,722,0.0760009999999998,0,0.4,0,Normal,Normal,Calmo,2,2,2,1.33645222861157
4.45801662840202,0,2.856,-9.023,9.46420968702617,13.7254901960784,686,0.0570000000000004,0,0.4,0,Normal,Normal,Calmo,2,2,2,1.30790420093183
4.43635474002301,0,2.708,-9.05,9.44646833477994,13.7254901960784,712,0.027000000000001,0,0.4,0,Normal,Normal,Calmo,2,2,2,1.33556362144662
4.43635474002301,0,2.691,-9.084,9.47420376601643,13.7254901960784,705,0.0339999999999989,0,0.4,0,Normal,Normal,Calmo,2,2,2,1.33230399597296
4.43635474002301,0,4.942,-7.395,8.89434590062698,13.7254901960784,706,1.689,0,0.4,0,Normal,Normal,Calmo,2,2,2,1.29888950864339
4.43635474002301,0,4.965,-7.345,8.86567820304798,13.7254901960784,711,0.0499999999999998,0,0.4,0,Normal,Normal,Calmo,2,2,2,1.30220342610518
4.54074442446544,0,4.989,-7.369,8.89900455107199,13.7254901960784,696,0.024,0,0.4,0,Normal,Normal,Calmo,2,2,2,1.250368107942
4.54074442446544,0,4.999,-7.367,8.90295962026112,13.7254901960784,712,0.00199999999999978,0,0.4,0,Normal,Normal,Calmo,2,2,2,1.26404697651493
4.31222092925927,0,4.963,-7.352,8.87035923737027,13.7254901960784,704,0.0149999999999997,0,0.4,0,Normal,Normal,Calmo,2,2,2,1.34870391988472
4.38836522683192,0,4.953,-7.386,8.8929862813343,13.3333333333333,694,0.0339999999999998,0,0.4,0,Normal,Normal,Calmo,2,2,2,1.37977639229793
4.41100886948071,0,4.98,-7.355,8.88236595733366,13.3333333333333,705,0.0309999999999997,0,0.4,0,Normal,Normal,Calmo,2,2,2,1.3790060783689
4.45992211270311,0,4.974,-7.37,8.89143273044339,13.3333333333333,686,0.0149999999999997,0,0.4,0,Normal,Normal,Calmo,2,2,2,1.34592261053662
4.41100886948071,0,4.971,-7.341,8.86572738132636,13.3333333333333,697,0.0289999999999999,0,0.4,0,Normal,Normal,Calmo,2,2,2,1.37241168763003
4.30960174745092,0,4.963,-7.363,8.87947847567637,13.3333333333333,708,0.0220000000000002,0,0.4,0,Normal,Normal,Calmo,2,2,2,1.42201243161615
4.41100886948071,0,4.923,-7.414,8.89962499209939,13.3333333333333,702,0.0509999999999993,0,0.4,0,Normal,Normal,Calmo,2,2,2,1.377172961554
4.32668352765607,0,4.888,-7.406,8.87363397937959,13.3333333333333,701,0.00800000000000001,0,0.4,0,Normal,Normal,Calmo,2,2,2,1.40951358433375
4.3832144043263,0,4.913,-7.397,8.87993119342712,13.3333333333333,705,0.00899999999999945,0,0.4,0,Normal,Normal,Calmo,2,2,2,1.38984420835148
4.32773913815382,0,4.892,-7.402,8.87250066215833,13.3333333333333,703,0.00499999999999989,0,0.4,0,Normal,Normal,Calmo,2,2,2,1.41055358612924
4.34071229475296,0,4.883,-7.416,8.87923110409905,13.3333333333333,689,0.0140000000000002,0,0.4,0,Normal,Normal,Calmo,2,2,2,1.39492934357505
4.39720396442935,0,4.889,-7.418,8.88420199004953,13.3333333333333,694,0.00199999999999978,0,0.4,0,Normal,Normal,Calmo,2,2,2,1.37603356117642
4.34057952283559,0,4.862,-7.409,8.86184659086355,13.7254901960784,699,0.00900000000000034,0,0.4,0,Normal,Normal,Calmo,2,2,2,1.33221529681114
4.41100886948071,0,4.872,-7.432,8.88656334023451,13.3333333333333,706,0.0230000000000006,0,0.4,0,Normal,Normal,Calmo,2,2,2,1.37989511288106
4.33819101647959,0,4.863,-7.435,8.88414283991427,13.3333333333333,703,0.00299999999999923,0,0.4,0,Normal,Normal,Calmo,2,2,2,1.40656657206059
4.30960174745092,0,4.857,-7.423,8.87081608421683,13.3333333333333,702,0.0119999999999996,0,0.4,0,Normal,Normal,Calmo,2,2,2,1.41727998509624
